g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
981,4374,keonjhar,yes,telkol,yes,talapada,yes,20,20 telkoi (st),keonjhar (st)
982,4375,keonjhar,yes,telkol,yes,telkoi,yes,20,20 telkoi (st),keonjhar (st)
983,4096,keonjhar,yes,banspal,yes,banspal,yes,20,20 telkoi (st),keonjhar (st)
984,4097,keonjhar,yes,banspal,yes,baragarh,yes,20,20 telkoi (st),keonjhar (st)
985,4098,keonjhar,yes,banspal,yes,bayakumutia,yes,20,20 telkoi (st),keonjhar (st)
986,4099,keonjhar,yes,banspal,yes,fuljhar,yes,20,20 telkoi (st),keonjhar (st)
987,4100,keonjhar,yes,banspal,yes,gonasika,yes,20,20 telkoi (st),keonjhar (st)
988,4101,keonjhar,yes,banspal,yes,jatra,yes,20,20 telkoi (st),keonjhar (st)
989,4102,keonjhar,yes,banspal,yes,kalanda(kha),yes,20,20 telkoi (st),keonjhar (st)
990,4103,keonjhar,yes,banspal,yes,karangadihi,yes,20,20 telkoi (st),keonjhar (st)
991,4105,keonjhar,yes,banspal,yes,kuanra,yes,20,20 telkoi (st),keonjhar (st)
992,4106,keonjhar,yes,banspal,yes,nayakote,yes,20,20 telkoi (st),keonjhar (st)
993,4107,keonjhar,yes,banspal,yes,saharpur,yes,20,20 telkoi (st),keonjhar (st)
994,4108,keonjhar,yes,banspal,yes,singipur,yes,20,20 telkoi (st),keonjhar (st)
995,4110,keonjhar,yes,banspal,yes,tala kadakala,yes,20,20 telkoi (st),keonjhar (st)
996,4113,keonjhar,yes,banspal,yes,tana,yes,20,20 telkoi (st),keonjhar (st)
997,4114,keonjhar,yes,banspal,yes,taramakanta,yes,20,20 telkoi (st),keonjhar (st)
998,4115,keonjhar,yes,banspal,yes,uper raigoda,yes,20,20 telkoi (st),keonjhar (st)
999,4140,keonjhar,yes,ghasipura,yes,alati,yes,21,21 ghasipura,keonjhar (st)
1000,4141,keonjhar,yes,ghasipura,yes,balaram pur,yes,21,21 ghasipura,keonjhar (st)
1001,4142,keonjhar,yes,ghasipura,yes,baripal,yes,21,21 ghasipura,keonjhar (st)
1002,4143,keonjhar,yes,ghasipura,yes,bato,yes,21,21 ghasipura,keonjhar (st)
1003,4144,keonjhar,yes,ghasipura,yes,bhandaridiha,yes,21,21 ghasipura,keonjhar (st)
1004,4145,keonjhar,yes,ghasipura,yes,biragovindapur,yes,21,21 ghasipura,keonjhar (st)
1005,4146,keonjhar,yes,ghasipura,yes,daradipal,yes,21,21 ghasipura,keonjhar (st)
1006,4147,keonjhar,yes,ghasipura,yes,deogoan,yes,21,21 ghasipura,keonjhar (st)
1007,4148,keonjhar,yes,ghasipura,yes,gadabandhagoda,yes,21,21 ghasipura,keonjhar (st)
1008,4149,keonjhar,yes,ghasipura,yes,ganpur,yes,21,21 ghasipura,keonjhar (st)
1009,4150,keonjhar,yes,ghasipura,yes,gohira,yes,21,21 ghasipura,keonjhar (st)
1010,4151,keonjhar,yes,ghasipura,yes,keshadurapala,yes,21,21 ghasipura,keonjhar (st)
1011,4152,keonjhar,yes,ghasipura,yes,khalana,yes,21,21 ghasipura,keonjhar (st)
1012,4153,keonjhar,yes,ghasipura,yes,khaliamenta,yes,21,21 ghasipura,keonjhar (st)
1013,4154,keonjhar,yes,ghasipura,yes,machhalo,yes,21,21 ghasipura,keonjhar (st)
1014,4155,keonjhar,yes,ghasipura,yes,madanapur,yes,21,21 ghasipura,keonjhar (st)
1015,4156,keonjhar,yes,ghasipura,yes,pandua,yes,21,21 ghasipura,keonjhar (st)
1016,4157,keonjhar,yes,ghasipura,yes,purunabandhagoda,yes,21,21 ghasipura,keonjhar (st)
1017,4158,keonjhar,yes,ghasipura,yes,radhikadeipur,yes,21,21 ghasipura,keonjhar (st)
1018,4159,keonjhar,yes,ghasipura,yes,ramachandrapur,yes,21,21 ghasipura,keonjhar (st)
1019,4160,keonjhar,yes,ghasipura,yes,sainkul,yes,21,21 ghasipura,keonjhar (st)
1020,4161,keonjhar,yes,ghasipura,yes,saladei,yes,21,21 ghasipura,keonjhar (st)
1021,4162,keonjhar,yes,ghasipura,yes,samukanendi,yes,21,21 ghasipura,keonjhar (st)
1022,4163,keonjhar,yes,ghasipura,yes,tarimul,yes,21,21 ghasipura,keonjhar (st)
1023,4164,keonjhar,yes,ghasipura,yes,taruan,yes,21,21 ghasipura,keonjhar (st)
1024,4165,keonjhar,yes,ghatagaon,yes,badajamuposi,yes,21,21 ghasipura,keonjhar (st)
1025,4166,keonjhar,yes,ghatagaon,yes,badamasinabila,yes,21,21 ghasipura,keonjhar (st)
1026,4167,keonjhar,yes,ghatagaon,yes,badapichhula,yes,21,21 ghasipura,keonjhar (st)
1027,4168,keonjhar,yes,ghatagaon,yes,balabhadrapur,yes,21,21 ghasipura,keonjhar (st)
1028,4169,keonjhar,yes,ghatagaon,yes,balipokhari,yes,21,21 ghasipura,keonjhar (st)
1029,4170,keonjhar,yes,ghatagaon,yes,barhatipura,yes,21,21 ghasipura,keonjhar (st)
1030,4171,keonjhar,yes,ghatagaon,yes,basantpur,yes,21,21 ghasipura,keonjhar (st)
1031,4172,keonjhar,yes,ghatagaon,yes,bholabeda,yes,21,21 ghasipura,keonjhar (st)
1032,4173,keonjhar,yes,ghatagaon,yes,binida,yes,21,21 ghasipura,keonjhar (st)
1033,4174,keonjhar,yes,ghatagaon,yes,dhenkikote,yes,21,21 ghasipura,keonjhar (st)
1034,4175,keonjhar,yes,ghatagaon,yes,gadadharpur,yes,21,21 ghasipura,keonjhar (st)
1035,4176,keonjhar,yes,ghatagaon,yes,khantaghar,yes,21,21 ghasipura,keonjhar (st)
1036,4177,keonjhar,yes,ghatagaon,yes,manoharpur,yes,21,21 ghasipura,keonjhar (st)
1037,4178,keonjhar,yes,ghatagaon,yes,muktapur,yes,21,21 ghasipura,keonjhar (st)
1038,4179,keonjhar,yes,ghatagaon,yes,mukundapurpatana,yes,21,21 ghasipura,keonjhar (st)
1039,4180,keonjhar,yes,ghatagaon,yes,paidapatana,yes,21,21 ghasipura,keonjhar (st)
1040,4181,keonjhar,yes,ghatagaon,yes,pandapada,yes,21,21 ghasipura,keonjhar (st)
1041,4182,keonjhar,yes,ghatagaon,yes,patilo,yes,21,21 ghasipura,keonjhar (st)
1042,4183,keonjhar,yes,ghatagaon,yes,pipilia,yes,21,21 ghasipura,keonjhar (st)
1043,4184,keonjhar,yes,ghatagaon,yes,purumunda,yes,21,21 ghasipura,keonjhar (st)
1044,4185,keonjhar,yes,ghatagaon,yes,rutisila,yes,21,21 ghasipura,keonjhar (st)
1045,4186,keonjhar,yes,ghatagaon,yes,santarapur,yes,21,21 ghasipura,keonjhar (st)
1046,4187,keonjhar,yes,ghatagaon,yes,sarasa pasi,yes,21,21 ghasipura,keonjhar (st)
1047,4188,keonjhar,yes,ghatagaon,yes,sunatangiri,yes,21,21 ghasipura,keonjhar (st)
1048,4189,keonjhar,yes,ghatagaon,yes,tara,yes,21,21 ghasipura,keonjhar (st)
1049,4190,keonjhar,yes,ghatagaon,yes,toranipokhari,yes,21,21 ghasipura,keonjhar (st)
1050,4191,keonjhar,yes,ghatagaon,yes,uperdiha,yes,21,21 ghasipura,keonjhar (st)
1051,4081,keonjhar,yes,anandapur,yes,budhikud,yes,21,21 ghasipura,keonjhar (st)
1052,4082,keonjhar,yes,anandapur,yes,dhakotha,yes,21,21 ghasipura,keonjhar (st)
1053,4089,keonjhar,yes,anandapur,yes,kolimati,yes,21,21 ghasipura,keonjhar (st)
1054,4091,keonjhar,yes,anandapur,yes,mochinda,yes,21,21 ghasipura,keonjhar (st)
1055,4078,keonjhar,yes,anandapur,yes,bailo,yes,22,22 anandapur (sc),keonjhar (st)
1056,4079,keonjhar,yes,anandapur,yes,baunsagarh,yes,22,22 anandapur (sc),keonjhar (st)
1057,4080,keonjhar,yes,anandapur,yes,belabahali,yes,22,22 anandapur (sc),keonjhar (st)
1058,4083,keonjhar,yes,anandapur,yes,galaymunda,yes,22,22 anandapur (sc),keonjhar (st)
1059,4084,keonjhar,yes,anandapur,yes,haridapal,yes,22,22 anandapur (sc),keonjhar (st)
1060,4085,keonjhar,yes,anandapur,yes,jalasuan,yes,22,22 anandapur (sc),keonjhar (st)
1061,4086,keonjhar,yes,anandapur,yes,kantipal,yes,22,22 anandapur (sc),keonjhar (st)
1062,4087,keonjhar,yes,anandapur,yes,kathakata,yes,22,22 anandapur (sc),keonjhar (st)
1063,4088,keonjhar,yes,anandapur,yes,kodapada,yes,22,22 anandapur (sc),keonjhar (st)
1064,4090,keonjhar,yes,anandapur,yes,manoharpur,yes,22,22 anandapur (sc),keonjhar (st)
1065,4092,keonjhar,yes,anandapur,yes,panasadiha,yes,22,22 anandapur (sc),keonjhar (st)
1066,4093,keonjhar,yes,anandapur,yes,panchupalli,yes,22,22 anandapur (sc),keonjhar (st)
1067,4094,keonjhar,yes,anandapur,yes,salabani,yes,22,22 anandapur (sc),keonjhar (st)
1068,4095,keonjhar,yes,anandapur,yes,tartara,yes,22,22 anandapur (sc),keonjhar (st)
1069,4217,keonjhar,yes,hatadihi,yes,aiti pur,yes,22,22 anandapur (sc),keonjhar (st)
1070,4218,keonjhar,yes,hatadihi,yes,akarua,yes,22,22 anandapur (sc),keonjhar (st)
1071,4219,keonjhar,yes,hatadihi,yes,ambo,yes,22,22 anandapur (sc),keonjhar (st)
1072,4220,keonjhar,yes,hatadihi,yes,anara,yes,22,22 anandapur (sc),keonjhar (st)
1073,4221,keonjhar,yes,hatadihi,yes,badarampas,yes,22,22 anandapur (sc),keonjhar (st)
1074,4239,keonjhar,yes,hatadihi,yes,balibarei,yes,22,22 anandapur (sc),keonjhar (st)
1075,4222,keonjhar,yes,hatadihi,yes,bancho,yes,22,22 anandapur (sc),keonjhar (st)
1076,4240,keonjhar,yes,hatadihi,yes,bangore,yes,22,22 anandapur (sc),keonjhar (st)
1077,4223,keonjhar,yes,hatadihi,yes,danara,yes,22,22 anandapur (sc),keonjhar (st)
1078,4241,keonjhar,yes,hatadihi,yes,dhanurjaypur,yes,22,22 anandapur (sc),keonjhar (st)
1079,4242,keonjhar,yes,hatadihi,yes,dhenka,yes,22,22 anandapur (sc),keonjhar (st)
1080,4224,keonjhar,yes,hatadihi,yes,gedma,yes,22,22 anandapur (sc),keonjhar (st)
1081,4225,keonjhar,yes,hatadihi,yes,habaleswar,yes,22,22 anandapur (sc),keonjhar (st)
1082,4243,keonjhar,yes,hatadihi,yes,hadgarh,yes,22,22 anandapur (sc),keonjhar (st)
1083,4226,keonjhar,yes,hatadihi,yes,hatadihi,yes,22,22 anandapur (sc),keonjhar (st)
1084,4227,keonjhar,yes,hatadihi,yes,inchola,yes,22,22 anandapur (sc),keonjhar (st)
1085,4228,keonjhar,yes,hatadihi,yes,jambhira,yes,22,22 anandapur (sc),keonjhar (st)
1086,4229,keonjhar,yes,hatadihi,yes,kaligaon,yes,22,22 anandapur (sc),keonjhar (st)
1087,4244,keonjhar,yes,hatadihi,yes,kanleibalipal,yes,22,22 anandapur (sc),keonjhar (st)
1088,4230,keonjhar,yes,hatadihi,yes,mareigoan,yes,22,22 anandapur (sc),keonjhar (st)
1089,4231,keonjhar,yes,hatadihi,yes,orali,yes,22,22 anandapur (sc),keonjhar (st)
1090,4245,keonjhar,yes,hatadihi,yes,padhiaripalli,yes,22,22 anandapur (sc),keonjhar (st)
1091,4232,keonjhar,yes,hatadihi,yes,panchugochhia,yes,22,22 anandapur (sc),keonjhar (st)
1092,4233,keonjhar,yes,hatadihi,yes,pandado,yes,22,22 anandapur (sc),keonjhar (st)
1093,4234,keonjhar,yes,hatadihi,yes,sadanga,yes,22,22 anandapur (sc),keonjhar (st)
1094,4246,keonjhar,yes,hatadihi,yes,sadha,yes,22,22 anandapur (sc),keonjhar (st)
1095,4235,keonjhar,yes,hatadihi,yes,salania,yes,22,22 anandapur (sc),keonjhar (st)
1096,4236,keonjhar,yes,hatadihi,yes,samana,yes,22,22 anandapur (sc),keonjhar (st)
1097,4237,keonjhar,yes,hatadihi,yes,sasanga,yes,22,22 anandapur (sc),keonjhar (st)
1098,4247,keonjhar,yes,hatadihi,yes,soso,yes,22,22 anandapur (sc),keonjhar (st)
1099,4238,keonjhar,yes,hatadihi,yes,sulana,yes,22,22 anandapur (sc),keonjhar (st)
1100,4249,keonjhar,yes,jhumpura,yes,asanpat,yes,23,23 patna (st),keonjhar (st)
1101,4250,keonjhar,yes,jhumpura,yes,badadumuria,yes,23,23 patna (st),keonjhar (st)
1102,4251,keonjhar,yes,jhumpura,yes,badaneuli,yes,23,23 patna (st),keonjhar (st)
1103,4253,keonjhar,yes,jhumpura,yes,baria,yes,23,23 patna (st),keonjhar (st)
1104,4254,keonjhar,yes,jhumpura,yes,chauthia,yes,23,23 patna (st),keonjhar (st)
1105,4255,keonjhar,yes,jhumpura,yes,dhanurjaypur,yes,23,23 patna (st),keonjhar (st)
1106,4257,keonjhar,yes,jhumpura,yes,gundunia,yes,23,23 patna (st),keonjhar (st)
1107,4260,keonjhar,yes,jhumpura,yes,khuntapada,yes,23,23 patna (st),keonjhar (st)
1108,4264,keonjhar,yes,jhumpura,yes,tukudiha,yes,23,23 patna (st),keonjhar (st)
1109,4265,keonjhar,yes,jhumpura,yes,ukhunda,yes,23,23 patna (st),keonjhar (st)
1110,4121,keonjhar,yes,champua,yes,jajaposi,yes,23,23 patna (st),keonjhar (st)
1111,4119,keonjhar,yes,champua,yes,bhuinpur,yes,23,23 patna (st),keonjhar (st)
1112,4122,keonjhar,yes,champua,yes,jali,yes,23,23 patna (st),keonjhar (st)
1113,4124,keonjhar,yes,champua,yes,jyotipur,yes,23,23 patna (st),keonjhar (st)
1114,4131,keonjhar,yes,champua,yes,parshala,yes,23,23 patna (st),keonjhar (st)
1115,4135,keonjhar,yes,champua,yes,sadangi,yes,23,23 patna (st),keonjhar (st)
1116,4314,keonjhar,yes,patna,yes,bada patana,yes,23,23 patna (st),keonjhar (st)
1117,4315,keonjhar,yes,patna,yes,baunshuli,yes,23,23 patna (st),keonjhar (st)
1118,4316,keonjhar,yes,patna,yes,budhikapudi,yes,23,23 patna (st),keonjhar (st)
1119,4317,keonjhar,yes,patna,yes,chakundapal,yes,23,23 patna (st),keonjhar (st)
1120,4318,keonjhar,yes,patna,yes,chemana,yes,23,23 patna (st),keonjhar (st)
1121,4319,keonjhar,yes,patna,yes,chinamalipasi,yes,23,23 patna (st),keonjhar (st)
1122,4320,keonjhar,yes,patna,yes,dumuria,yes,23,23 patna (st),keonjhar (st)
1123,4321,keonjhar,yes,patna,yes,erendei,yes,23,23 patna (st),keonjhar (st)
1124,4322,keonjhar,yes,patna,yes,jamunaposi,yes,23,23 patna (st),keonjhar (st)
1125,4323,keonjhar,yes,patna,yes,kantiapada,yes,23,23 patna (st),keonjhar (st)
1126,4324,keonjhar,yes,patna,yes,kendeiposi,yes,23,23 patna (st),keonjhar (st)
1127,4325,keonjhar,yes,patna,yes,khireitangiri,yes,23,23 patna (st),keonjhar (st)
1128,4326,keonjhar,yes,patna,yes,mirigikhoji,yes,23,23 patna (st),keonjhar (st)
1129,4327,keonjhar,yes,patna,yes,murusuan,yes,23,23 patna (st),keonjhar (st)
1130,4328,keonjhar,yes,patna,yes,mushakhari,yes,23,23 patna (st),keonjhar (st)
1131,4329,keonjhar,yes,patna,yes,palanaghati,yes,23,23 patna (st),keonjhar (st)
1132,4330,keonjhar,yes,patna,yes,rajnagar,yes,23,23 patna (st),keonjhar (st)
1133,4331,keonjhar,yes,patna,yes,saraskola,yes,23,23 patna (st),keonjhar (st)
1134,4332,keonjhar,yes,patna,yes,tangarapada,yes,23,23 patna (st),keonjhar (st)
1135,4333,keonjhar,yes,patna,yes,turumunga,yes,23,23 patna (st),keonjhar (st)
1136,4334,keonjhar,yes,saharpada,yes,baikala,yes,23,23 patna (st),keonjhar (st)
1137,4335,keonjhar,yes,saharpada,yes,barbil,yes,23,23 patna (st),keonjhar (st)
1138,4336,keonjhar,yes,saharpada,yes,dalapaka,yes,23,23 patna (st),keonjhar (st)
1139,4337,keonjhar,yes,saharpada,yes,damahuda,yes,23,23 patna (st),keonjhar (st)
1140,4338,keonjhar,yes,saharpada,yes,digiposi,yes,23,23 patna (st),keonjhar (st)
1141,4339,keonjhar,yes,saharpada,yes,gandabeda,yes,23,23 patna (st),keonjhar (st)
1142,4340,keonjhar,yes,saharpada,yes,gorasa,yes,23,23 patna (st),keonjhar (st)
1143,4341,keonjhar,yes,saharpada,yes,kapundi,yes,23,23 patna (st),keonjhar (st)
1144,4342,keonjhar,yes,saharpada,yes,khadikapada,yes,23,23 patna (st),keonjhar (st)
1145,4343,keonjhar,yes,saharpada,yes,khajirapat,yes,23,23 patna (st),keonjhar (st)
1146,4344,keonjhar,yes,saharpada,yes,khuntapada,yes,23,23 patna (st),keonjhar (st)
1147,4345,keonjhar,yes,saharpada,yes,kundala,yes,23,23 patna (st),keonjhar (st)
1148,4346,keonjhar,yes,saharpada,yes,machhagarh,yes,23,23 patna (st),keonjhar (st)
1149,4347,keonjhar,yes,saharpada,yes,malarpada,yes,23,23 patna (st),keonjhar (st)
1150,4348,keonjhar,yes,saharpada,yes,raidiha,yes,23,23 patna (st),keonjhar (st)
1151,4349,keonjhar,yes,saharpada,yes,saharapada,yes,23,23 patna (st),keonjhar (st)
1152,4350,keonjhar,yes,saharpada,yes,shankhua,yes,23,23 patna (st),keonjhar (st)
1153,4351,keonjhar,yes,saharpada,yes,silipada,yes,23,23 patna (st),keonjhar (st)
1154,4352,keonjhar,yes,saharpada,yes,tendera,yes,23,23 patna (st),keonjhar (st)
1155,4353,keonjhar,yes,saharpada,yes,udayapur,yes,23,23 patna (st),keonjhar (st)
1156,4248,keonjhar,yes,jhumpura,yes,arsala,yes,24,24 keonjhar (st),keonjhar (st)
1157,4252,keonjhar,yes,jhumpura,yes,balibandha,yes,24,24 keonjhar (st),keonjhar (st)
1158,4266,keonjhar,yes,jhumpura,yes,basantapur,yes,24,24 keonjhar (st),keonjhar (st)
1159,4256,keonjhar,yes,jhumpura,yes,gumura,yes,24,24 keonjhar (st),keonjhar (st)
1160,4258,keonjhar,yes,jhumpura,yes,jhumpura,yes,24,24 keonjhar (st),keonjhar (st)
1161,4259,keonjhar,yes,jhumpura,yes,khendara,yes,24,24 keonjhar (st),keonjhar (st)
1162,4267,keonjhar,yes,jhumpura,yes,kutugaon,yes,24,24 keonjhar (st),keonjhar (st)
1163,4268,keonjhar,yes,jhumpura,yes,malada,yes,24,24 keonjhar (st),keonjhar (st)
1164,4261,keonjhar,yes,jhumpura,yes,nahabeda,yes,24,24 keonjhar (st),keonjhar (st)
1165,4269,keonjhar,yes,jhumpura,yes,nayagada,yes,24,24 keonjhar (st),keonjhar (st)
1166,4263,keonjhar,yes,jhumpura,yes,nischintapur,yes,24,24 keonjhar (st),keonjhar (st)
1167,4262,keonjhar,yes,jhumpura,yes,naradpur,yes,24,24 keonjhar (st),keonjhar (st)
1168,4104,keonjhar,yes,banspal,yes,kodipasa,yes,24,24 keonjhar (st),keonjhar (st)
1169,4116,keonjhar,yes,banspal,yes,kumundi,yes,24,24 keonjhar (st),keonjhar (st)
1170,4109,keonjhar,yes,banspal,yes,suakati,yes,24,24 keonjhar (st),keonjhar (st)
1171,4111,keonjhar,yes,banspal,yes,talachampei,yes,24,24 keonjhar (st),keonjhar (st)
1172,4112,keonjhar,yes,banspal,yes,talakainsari,yes,24,24 keonjhar (st),keonjhar (st)
1173,4289,keonjhar,yes,keonjhar,yes,baradapal,yes,24,24 keonjhar (st),keonjhar (st)
1174,4290,keonjhar,yes,keonjhar,yes,bauripada,yes,24,24 keonjhar (st),keonjhar (st)
1175,4291,keonjhar,yes,keonjhar,yes,bodapalsa,yes,24,24 keonjhar (st),keonjhar (st)
1176,4292,keonjhar,yes,keonjhar,yes,dimbo,yes,24,24 keonjhar (st),keonjhar (st)
1177,4293,keonjhar,yes,keonjhar,yes,gobardhan,yes,24,24 keonjhar (st),keonjhar (st)
1178,4294,keonjhar,yes,keonjhar,yes,gopinathpur,yes,24,24 keonjhar (st),keonjhar (st)
1179,4295,keonjhar,yes,keonjhar,yes,handibhanga,yes,24,24 keonjhar (st),keonjhar (st)
1180,4296,keonjhar,yes,keonjhar,yes,janardan pur,yes,24,24 keonjhar (st),keonjhar (st)
1181,4297,keonjhar,yes,keonjhar,yes,kandrapasi,yes,24,24 keonjhar (st),keonjhar (st)
1182,4298,keonjhar,yes,keonjhar,yes,kathabari,yes,24,24 keonjhar (st),keonjhar (st)
1183,4299,keonjhar,yes,keonjhar,yes,kaunrikala,yes,24,24 keonjhar (st),keonjhar (st)
1184,4300,keonjhar,yes,keonjhar,yes,mahadeijoda,yes,24,24 keonjhar (st),keonjhar (st)
1185,4301,keonjhar,yes,keonjhar,yes,maidankel,yes,24,24 keonjhar (st),keonjhar (st)
1186,4302,keonjhar,yes,keonjhar,yes,mandua,yes,24,24 keonjhar (st),keonjhar (st)
1187,4303,keonjhar,yes,keonjhar,yes,naranpur,yes,24,24 keonjhar (st),keonjhar (st)
1188,4304,keonjhar,yes,keonjhar,yes,nelung,yes,24,24 keonjhar (st),keonjhar (st)
1189,4305,keonjhar,yes,keonjhar,yes,nuagaon,yes,24,24 keonjhar (st),keonjhar (st)
1190,4306,keonjhar,yes,keonjhar,yes,padmapur,yes,24,24 keonjhar (st),keonjhar (st)
1191,4307,keonjhar,yes,keonjhar,yes,palaspanga,yes,24,24 keonjhar (st),keonjhar (st)
1192,4308,keonjhar,yes,keonjhar,yes,parjanpur,yes,24,24 keonjhar (st),keonjhar (st)
1193,4309,keonjhar,yes,keonjhar,yes,raghunathpur,yes,24,24 keonjhar (st),keonjhar (st)
1194,4310,keonjhar,yes,keonjhar,yes,raikala,yes,24,24 keonjhar (st),keonjhar (st)
1195,4311,keonjhar,yes,keonjhar,yes,raisuan,yes,24,24 keonjhar (st),keonjhar (st)
1196,4312,keonjhar,yes,keonjhar,yes,shankiri,yes,24,24 keonjhar (st),keonjhar (st)
1197,4313,keonjhar,yes,keonjhar,yes,sirispal,yes,24,24 keonjhar (st),keonjhar (st)
1198,4270,keonjhar,yes,joda,yes,ansheikala,yes,25,25 champua,keonjhar (st)
1199,4271,keonjhar,yes,joda,yes,badakalimati,yes,25,25 champua,keonjhar (st)
1200,4272,keonjhar,yes,joda,yes,balada,yes,25,25 champua,keonjhar (st)
1201,4273,keonjhar,yes,joda,yes,balagoda,yes,25,25 champua,keonjhar (st)
1202,4274,keonjhar,yes,joda,yes,balani,yes,25,25 champua,keonjhar (st)
1203,4275,keonjhar,yes,joda,yes,bhadrasahi,yes,25,25 champua,keonjhar (st)
1204,4276,keonjhar,yes,joda,yes,bhuyanroida,yes,25,25 champua,keonjhar (st)
1205,4277,keonjhar,yes,joda,yes,birikala,yes,25,25 champua,keonjhar (st)
1206,4278,keonjhar,yes,joda,yes,chamakpur,yes,25,25 champua,keonjhar (st)
1207,4279,keonjhar,yes,joda,yes,deojhar,yes,25,25 champua,keonjhar (st)
1208,4280,keonjhar,yes,joda,yes,guali,yes,25,25 champua,keonjhar (st)
1209,4281,keonjhar,yes,joda,yes,jajanga,yes,25,25 champua,keonjhar (st)
1210,4282,keonjhar,yes,joda,yes,jalahari,yes,25,25 champua,keonjhar (st)
1211,4283,keonjhar,yes,joda,yes,jurudi,yes,25,25 champua,keonjhar (st)
1212,4284,keonjhar,yes,joda,yes,kandara,yes,25,25 champua,keonjhar (st)
1213,4285,keonjhar,yes,joda,yes,karakhendra,yes,25,25 champua,keonjhar (st)
1214,4286,keonjhar,yes,joda,yes,laidapada,yes,25,25 champua,keonjhar (st)
1215,4287,keonjhar,yes,joda,yes,palasha,yes,25,25 champua,keonjhar (st)
1216,4288,keonjhar,yes,joda,yes,serenda,yes,25,25 champua,keonjhar (st)
1217,4128,keonjhar,yes,champua,yes,kodagadia,yes,25,25 champua,keonjhar (st)
1218,4117,keonjhar,yes,champua,yes,badanai,yes,25,25 champua,keonjhar (st)
1219,4123,keonjhar,yes,champua,yes,jamudalak,yes,25,25 champua,keonjhar (st)
1220,4125,keonjhar,yes,champua,yes,kalikaprasad,yes,25,25 champua,keonjhar (st)
1221,4126,keonjhar,yes,champua,yes,karanjia,yes,25,25 champua,keonjhar (st)
1222,4129,keonjhar,yes,champua,yes,kutariposhi,yes,25,25 champua,keonjhar (st)
1223,4132,keonjhar,yes,champua,yes,rajia,yes,25,25 champua,keonjhar (st)
1224,4133,keonjhar,yes,champua,yes,rangamatia,yes,25,25 champua,keonjhar (st)
1225,4134,keonjhar,yes,champua,yes,rimuli,yes,25,25 champua,keonjhar (st)
1226,4136,keonjhar,yes,champua,yes,sarei,yes,25,25 champua,keonjhar (st)
1227,4137,keonjhar,yes,champua,yes,sunaposi,yes,25,25 champua,keonjhar (st)
1228,4138,keonjhar,yes,champua,yes,unchabali,yes,25,25 champua,keonjhar (st)
1229,4118,keonjhar,yes,champua,yes,bhanda,yes,25,25 champua,keonjhar (st)
1230,4120,keonjhar,yes,champua,yes,chandrasekharpur,yes,25,25 champua,keonjhar (st)
1231,4127,keonjhar,yes,champua,yes,kashipal,yes,25,25 champua,keonjhar (st)
1232,4130,keonjhar,yes,champua,yes,padua,yes,25,25 champua,keonjhar (st)
1233,4139,keonjhar,yes,champua,yes,champua,yes,25,25 champua,keonjhar (st)
1234,5110,mayurbhanj,yes,karanjia,yes,badadeuli,yes,30,30 karanjia (st),keonjhar (st)
1235,5111,mayurbhanj,yes,karanjia,yes,badagaon,yes,30,30 karanjia (st),keonjhar (st)
1236,5112,mayurbhanj,yes,karanjia,yes,bala,yes,30,30 karanjia (st),keonjhar (st)
1237,5113,mayurbhanj,yes,karanjia,yes,batpalsa,yes,30,30 karanjia (st),keonjhar (st)
1238,5114,mayurbhanj,yes,karanjia,yes,chitraposi,yes,30,30 karanjia (st),keonjhar (st)
1239,5115,mayurbhanj,yes,karanjia,yes,dori,yes,30,30 karanjia (st),keonjhar (st)
1240,5116,mayurbhanj,yes,karanjia,yes,dudhiani,yes,30,30 karanjia (st),keonjhar (st)
1241,5117,mayurbhanj,yes,karanjia,yes,ghosda,yes,30,30 karanjia (st),keonjhar (st)
1242,5118,mayurbhanj,yes,karanjia,yes,kerkera,yes,30,30 karanjia (st),keonjhar (st)
1243,5119,mayurbhanj,yes,karanjia,yes,kuliposi,yes,30,30 karanjia (st),keonjhar (st)
1244,5120,mayurbhanj,yes,karanjia,yes,miriginendi,yes,30,30 karanjia (st),keonjhar (st)
1245,5121,mayurbhanj,yes,karanjia,yes,patbil,yes,30,30 karanjia (st),keonjhar (st)
1246,5122,mayurbhanj,yes,karanjia,yes,rasamtola,yes,30,30 karanjia (st),keonjhar (st)
1247,5123,mayurbhanj,yes,karanjia,yes,sarangagarh,yes,30,30 karanjia (st),keonjhar (st)
1248,5124,mayurbhanj,yes,karanjia,yes,tato,yes,30,30 karanjia (st),keonjhar (st)
1249,5284,mayurbhanj,yes,thakurmunda,yes,bhaliadal,yes,30,30 karanjia (st),keonjhar (st)
1250,5285,mayurbhanj,yes,thakurmunda,yes,bharandia,yes,30,30 karanjia (st),keonjhar (st)
1251,5286,mayurbhanj,yes,thakurmunda,yes,champajhar,yes,30,30 karanjia (st),keonjhar (st)
1252,5287,mayurbhanj,yes,thakurmunda,yes,dhatikidiha,yes,30,30 karanjia (st),keonjhar (st)
1253,5288,mayurbhanj,yes,thakurmunda,yes,digdhar,yes,30,30 karanjia (st),keonjhar (st)
1254,5289,mayurbhanj,yes,thakurmunda,yes,hatigoda,yes,30,30 karanjia (st),keonjhar (st)
