g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
1,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.1,no,1,1 padampur,bargarh
2,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.10,no,1,1 padampur,bargarh
3,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.11,no,1,1 padampur,bargarh
4,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.2,no,1,1 padampur,bargarh
5,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.3,no,1,1 padampur,bargarh
6,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.4,no,1,1 padampur,bargarh
7,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.5,no,1,1 padampur,bargarh
8,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.6,no,1,1 padampur,bargarh
9,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.7,no,1,1 padampur,bargarh
10,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.8,no,1,1 padampur,bargarh
11,,baragarh,yes,padampur (nac),no,padmapur (nac) - ward no.9,no,1,1 padampur,bargarh
12,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.1,no,2,2 bijepur,bargarh
13,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.10,no,2,2 bijepur,bargarh
14,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.11,no,2,2 bijepur,bargarh
15,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.2,no,2,2 bijepur,bargarh
16,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.3,no,2,2 bijepur,bargarh
17,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.4,no,2,2 bijepur,bargarh
18,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.5,no,2,2 bijepur,bargarh
19,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.6,no,2,2 bijepur,bargarh
20,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.7,no,2,2 bijepur,bargarh
21,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.8,no,2,2 bijepur,bargarh
22,,baragarh,yes,barpali (nac),no,barapali (nac) - ward no.9,no,2,2 bijepur,bargarh
23,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.1,no,3,3 bargarh,bargarh
24,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.10,no,3,3 bargarh,bargarh
25,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.11,no,3,3 bargarh,bargarh
26,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.12,no,3,3 bargarh,bargarh
27,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.13,no,3,3 bargarh,bargarh
28,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.14,no,3,3 bargarh,bargarh
29,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.15,no,3,3 bargarh,bargarh
30,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.16,no,3,3 bargarh,bargarh
31,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.17,no,3,3 bargarh,bargarh
32,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no. 18,no,3,3 bargarh,bargarh
33,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no. 19,no,3,3 bargarh,bargarh
34,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.2,no,3,3 bargarh,bargarh
35,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.3,no,3,3 bargarh,bargarh
36,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.4,no,3,3 bargarh,bargarh
37,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.5,no,3,3 bargarh,bargarh
38,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.6,no,3,3 bargarh,bargarh
39,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.7,no,3,3 bargarh,bargarh
40,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.8,no,3,3 bargarh,bargarh
41,,baragarh,yes,bargarh (m),no,bargarh (m) - ward no.9,no,3,3 bargarh,bargarh
42,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 1,no,4,4 attabira (sc),bargarh
43,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 10,no,4,4 attabira (sc),bargarh
44,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 11,no,4,4 attabira (sc),bargarh
45,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 12,no,4,4 attabira (sc),bargarh
46,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 2,no,4,4 attabira (sc),bargarh
47,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 3,no,4,4 attabira (sc),bargarh
48,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 4,no,4,4 attabira (sc),bargarh
49,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 5,no,4,4 attabira (sc),bargarh
50,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 6,no,4,4 attabira (sc),bargarh
51,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 7,no,4,4 attabira (sc),bargarh
52,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 8,no,4,4 attabira (sc),bargarh
53,,baragarh,yes,attabira (nac),no,attabira (nac) - ward no. 9,no,4,4 attabira (sc),bargarh
54,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.1,no,6,6 brajarajnagar,bargarh
55,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.10,no,6,6 brajarajnagar,bargarh
56,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.11,no,6,6 brajarajnagar,bargarh
57,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.12,no,6,6 brajarajnagar,bargarh
58,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.13,no,6,6 brajarajnagar,bargarh
59,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.14,no,6,6 brajarajnagar,bargarh
60,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.15,no,6,6 brajarajnagar,bargarh
61,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.16,no,6,6 brajarajnagar,bargarh
62,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.2,no,6,6 brajarajnagar,bargarh
63,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.3,no,6,6 brajarajnagar,bargarh
64,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.4,no,6,6 brajarajnagar,bargarh
65,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.5,no,6,6 brajarajnagar,bargarh
66,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.6,no,6,6 brajarajnagar,bargarh
67,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.7,no,6,6 brajarajnagar,bargarh
68,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.8,no,6,6 brajarajnagar,bargarh
69,,jharsuguda,yes,belpahar (nac),no,belpahar (m) - ward no.9,no,6,6 brajarajnagar,bargarh
70,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 1,no,6,6 brajarajnagar,bargarh
71,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 2,no,6,6 brajarajnagar,bargarh
72,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 3,no,6,6 brajarajnagar,bargarh
73,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 4,no,6,6 brajarajnagar,bargarh
74,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 5,no,6,6 brajarajnagar,bargarh
75,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 6,no,6,6 brajarajnagar,bargarh
76,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 7,no,6,6 brajarajnagar,bargarh
77,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 8,no,6,6 brajarajnagar,bargarh
78,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 9,no,6,6 brajarajnagar,bargarh
79,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 10,no,6,6 brajarajnagar,bargarh
80,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 11,no,6,6 brajarajnagar,bargarh
81,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 12,no,6,6 brajarajnagar,bargarh
82,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 13,no,6,6 brajarajnagar,bargarh
83,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 14,no,6,6 brajarajnagar,bargarh
84,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 15,no,6,6 brajarajnagar,bargarh
85,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 16,no,6,6 brajarajnagar,bargarh
86,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 17,no,6,6 brajarajnagar,bargarh
87,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 18,no,6,6 brajarajnagar,bargarh
88,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 19,no,6,6 brajarajnagar,bargarh
89,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 20,no,6,6 brajarajnagar,bargarh
90,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 21,no,6,6 brajarajnagar,bargarh
91,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 22,no,6,6 brajarajnagar,bargarh
92,,jharsuguda,yes,brajarajnagar (m),no,brajarajnagar ward no - 23,no,6,6 brajarajnagar,bargarh
93,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.1,no,7,7 jharsuguda,bargarh
94,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.10,no,7,7 jharsuguda,bargarh
95,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.11,no,7,7 jharsuguda,bargarh
96,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.12,no,7,7 jharsuguda,bargarh
97,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.13,no,7,7 jharsuguda,bargarh
98,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.14,no,7,7 jharsuguda,bargarh
99,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.15,no,7,7 jharsuguda,bargarh
100,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.16,no,7,7 jharsuguda,bargarh
101,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.17,no,7,7 jharsuguda,bargarh
102,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.18,no,7,7 jharsuguda,bargarh
103,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.19,no,7,7 jharsuguda,bargarh
104,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.2,no,7,7 jharsuguda,bargarh
105,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.20,no,7,7 jharsuguda,bargarh
106,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.21,no,7,7 jharsuguda,bargarh
107,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.22,no,7,7 jharsuguda,bargarh
108,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.23,no,7,7 jharsuguda,bargarh
109,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.24,no,7,7 jharsuguda,bargarh
110,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.3,no,7,7 jharsuguda,bargarh
111,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.4,no,7,7 jharsuguda,bargarh
112,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.5,no,7,7 jharsuguda,bargarh
113,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.6,no,7,7 jharsuguda,bargarh
114,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.7,no,7,7 jharsuguda,bargarh
115,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.8,no,7,7 jharsuguda,bargarh
116,,jharsuguda,yes,jharsuguda (m),no,jharsuguda (m) - ward no.9,no,7,7 jharsuguda,bargarh
117,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.1,no,9,9 sundargarh (st),sundargarh (st)
118,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.10,no,9,9 sundargarh (st),sundargarh (st)
119,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.11,no,9,9 sundargarh (st),sundargarh (st)
120,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.12,no,9,9 sundargarh (st),sundargarh (st)
121,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.13,no,9,9 sundargarh (st),sundargarh (st)
122,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.14,no,9,9 sundargarh (st),sundargarh (st)
123,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.15,no,9,9 sundargarh (st),sundargarh (st)
124,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.16,no,9,9 sundargarh (st),sundargarh (st)
125,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.17,no,9,9 sundargarh (st),sundargarh (st)
126,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.18,no,9,9 sundargarh (st),sundargarh (st)
127,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.19,no,9,9 sundargarh (st),sundargarh (st)
128,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.2,no,9,9 sundargarh (st),sundargarh (st)
129,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.3,no,9,9 sundargarh (st),sundargarh (st)
130,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.4,no,9,9 sundargarh (st),sundargarh (st)
131,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.5,no,9,9 sundargarh (st),sundargarh (st)
132,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.6,no,9,9 sundargarh (st),sundargarh (st)
133,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.7,no,9,9 sundargarh (st),sundargarh (st)
134,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.8,no,9,9 sundargarh (st),sundargarh (st)
135,,sundargarh,yes,sundargarh (m),no,sundargarh (m) - ward no.9,no,9,9 sundargarh (st),sundargarh (st)
136,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.1,no,10,10 biramitrapur (st),sundargarh (st)
137,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.10,no,10,10 biramitrapur (st),sundargarh (st)
138,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.11,no,10,10 biramitrapur (st),sundargarh (st)
139,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.2,no,10,10 biramitrapur (st),sundargarh (st)
140,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.3,no,10,10 biramitrapur (st),sundargarh (st)
141,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.4,no,10,10 biramitrapur (st),sundargarh (st)
142,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.5,no,10,10 biramitrapur (st),sundargarh (st)
143,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.6,no,10,10 biramitrapur (st),sundargarh (st)
144,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.7,no,10,10 biramitrapur (st),sundargarh (st)
145,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.8,no,10,10 biramitrapur (st),sundargarh (st)
146,,sundargarh,yes,birmitrapur (m),no,biramitrapur (m) - ward no.9,no,10,10 biramitrapur (st),sundargarh (st)
147,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 407-437, 498 and 504 - ward no.33",no,11,11 raghunathpali (sc),sundargarh (st)
148,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 407-437, 498 and 504 - ward no.34",no,11,11 raghunathpali (sc),sundargarh (st)
149,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.35",no,11,11 raghunathpali (sc),sundargarh (st)
150,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.36",no,11,11 raghunathpali (sc),sundargarh (st)
151,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.37",no,11,11 raghunathpali (sc),sundargarh (st)
152,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.38",no,11,11 raghunathpali (sc),sundargarh (st)
153,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.39",no,11,11 raghunathpali (sc),sundargarh (st)
154,,sundargarh,yes,rourkela township,no,"kulunga industrial estate and other colony area (og) e.block no. 438-474, 477-478, 490 and 496 - ward no.40",no,11,11 raghunathpali (sc),sundargarh (st)
155,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.1,no,12,12 rourkela,sundargarh (st)
156,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.10,no,12,12 rourkela,sundargarh (st)
157,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.11,no,12,12 rourkela,sundargarh (st)
158,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.12,no,12,12 rourkela,sundargarh (st)
159,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.13,no,12,12 rourkela,sundargarh (st)
160,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.14,no,12,12 rourkela,sundargarh (st)
161,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.15,no,12,12 rourkela,sundargarh (st)
162,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.16,no,12,12 rourkela,sundargarh (st)
163,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.17,no,12,12 rourkela,sundargarh (st)
164,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.18,no,12,12 rourkela,sundargarh (st)
165,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.19,no,12,12 rourkela,sundargarh (st)
166,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.2,no,12,12 rourkela,sundargarh (st)
167,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.20,no,12,12 rourkela,sundargarh (st)
168,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.21,no,12,12 rourkela,sundargarh (st)
169,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.22,no,12,12 rourkela,sundargarh (st)
170,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.23,no,12,12 rourkela,sundargarh (st)
171,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.24,no,12,12 rourkela,sundargarh (st)
172,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.25,no,12,12 rourkela,sundargarh (st)
173,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.26,no,12,12 rourkela,sundargarh (st)
174,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.27,no,12,12 rourkela,sundargarh (st)
175,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.28,no,12,12 rourkela,sundargarh (st)
176,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.29,no,12,12 rourkela,sundargarh (st)
177,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.3,no,12,12 rourkela,sundargarh (st)
178,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.30,no,12,12 rourkela,sundargarh (st)
179,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.31,no,12,12 rourkela,sundargarh (st)
180,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.32,no,12,12 rourkela,sundargarh (st)
181,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.33,no,12,12 rourkela,sundargarh (st)
182,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.4,no,12,12 rourkela,sundargarh (st)
183,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.5,no,12,12 rourkela,sundargarh (st)
184,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.6,no,12,12 rourkela,sundargarh (st)
185,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.7,no,12,12 rourkela,sundargarh (st)
186,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.8,no,12,12 rourkela,sundargarh (st)
187,,sundargarh,yes,rourkela (m),no,raurkela (m corp.) - ward no.9,no,12,12 rourkela,sundargarh (st)
188,,sundargarh,yes,kulunga (o.g),no,not available,no,12,12 rourkela,sundargarh (st)
189,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.1,no,13,13 rajgangpur (st),sundargarh (st)
190,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.10,no,13,13 rajgangpur (st),sundargarh (st)
191,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.11,no,13,13 rajgangpur (st),sundargarh (st)
192,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.12,no,13,13 rajgangpur (st),sundargarh (st)
193,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.13,no,13,13 rajgangpur (st),sundargarh (st)
194,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.14,no,13,13 rajgangpur (st),sundargarh (st)
195,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.15,no,13,13 rajgangpur (st),sundargarh (st)
196,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.16,no,13,13 rajgangpur (st),sundargarh (st)
197,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.17,no,13,13 rajgangpur (st),sundargarh (st)
198,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.18,no,13,13 rajgangpur (st),sundargarh (st)
199,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.19,no,13,13 rajgangpur (st),sundargarh (st)
200,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.2,no,13,13 rajgangpur (st),sundargarh (st)
201,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.20,no,13,13 rajgangpur (st),sundargarh (st)
202,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.3,no,13,13 rajgangpur (st),sundargarh (st)
203,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.4,no,13,13 rajgangpur (st),sundargarh (st)
204,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.5,no,13,13 rajgangpur (st),sundargarh (st)
205,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.6,no,13,13 rajgangpur (st),sundargarh (st)
206,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.7,no,13,13 rajgangpur (st),sundargarh (st)
207,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.8,no,13,13 rajgangpur (st),sundargarh (st)
208,,sundargarh,yes,"rajgangpur (m) including ocl industrial
township(it)",no,rajagangapur (m) - ward no.9,no,13,13 rajgangpur (st),sundargarh (st)
209,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.1,no,63,63 athamallik,sambalpur
210,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.10,no,63,63 athamallik,sambalpur
211,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.11,no,63,63 athamallik,sambalpur
212,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.2,no,63,63 athamallik,sambalpur
213,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.3,no,63,63 athamallik,sambalpur
214,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.4,no,63,63 athamallik,sambalpur
215,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.5,no,63,63 athamallik,sambalpur
216,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.6,no,63,63 athamallik,sambalpur
217,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.7,no,63,63 athamallik,sambalpur
218,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.8,no,63,63 athamallik,sambalpur
219,,anugul,yes,athamallik (nac),no,athmallik (nac) - ward no.9,no,63,63 athamallik,sambalpur
220,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.1,no,19,19 deogarh,sambalpur
221,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.10,no,19,19 deogarh,sambalpur
222,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.11,no,19,19 deogarh,sambalpur
223,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.2,no,19,19 deogarh,sambalpur
224,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.3,no,19,19 deogarh,sambalpur
225,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.4,no,19,19 deogarh,sambalpur
226,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.5,no,19,19 deogarh,sambalpur
227,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.6,no,19,19 deogarh,sambalpur
228,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.7,no,19,19 deogarh,sambalpur
229,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.8,no,19,19 deogarh,sambalpur
230,,deogarh,yes,deogarh (m),no,debagarh (m) - ward no.9,no,19,19 deogarh,sambalpur
231,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.1,no,15,15 kuchinda (st),sambalpur
232,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.10,no,15,15 kuchinda (st),sambalpur
233,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.11,no,15,15 kuchinda (st),sambalpur
234,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.2,no,15,15 kuchinda (st),sambalpur
235,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.3,no,15,15 kuchinda (st),sambalpur
236,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.4,no,15,15 kuchinda (st),sambalpur
237,,sambalpur,no,kuchinda (nac),no,kochinda (nac) - ward no.5,no,15,15 kuchinda (st),sambalpur
