g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc
1530,2601,mayurbhanj,yes,baripada,yes,rajabasa,yes,33,33 baripada (st),mayurbhanj (st)
1531,2602,mayurbhanj,yes,baripada,yes,sankhabhanga,yes,33,33 baripada (st),mayurbhanj (st)
1532,2539,mayurbhanj,yes,badasahi,yes,gudialbandh,yes,33,33 baripada (st),mayurbhanj (st)
1533,2540,mayurbhanj,yes,badasahi,yes,jadunathpur,yes,33,33 baripada (st),mayurbhanj (st)
1534,2541,mayurbhanj,yes,badasahi,yes,jarkani,yes,33,33 baripada (st),mayurbhanj (st)
1535,2544,mayurbhanj,yes,badasahi,yes,khanua,yes,33,33 baripada (st),mayurbhanj (st)
1536,2549,mayurbhanj,yes,badasahi,yes,naupal,yes,33,33 baripada (st),mayurbhanj (st)
1537,2553,mayurbhanj,yes,badasahi,yes,purnachandrapur,yes,33,33 baripada (st),mayurbhanj (st)
1538,2555,mayurbhanj,yes,badasahi,yes,sankerko,yes,33,33 baripada (st),mayurbhanj (st)
1539,2559,mayurbhanj,yes,badasahi,yes,tangasole,yes,33,33 baripada (st),mayurbhanj (st)
1540,2560,mayurbhanj,yes,badasahi,yes,uthaninuagaon,yes,33,33 baripada (st),mayurbhanj (st)
1541,2879,mayurbhanj,yes,suliapada,yes,anlakuda,yes,34,34 morada,mayurbhanj (st)
1542,2880,mayurbhanj,yes,suliapada,yes,badbhalia,yes,34,34 morada,mayurbhanj (st)
1543,2881,mayurbhanj,yes,suliapada,yes,baghada,yes,34,34 morada,mayurbhanj (st)
1544,2882,mayurbhanj,yes,suliapada,yes,chuhat,yes,34,34 morada,mayurbhanj (st)
1545,2883,mayurbhanj,yes,suliapada,yes,deuli,yes,34,34 morada,mayurbhanj (st)
1546,2884,mayurbhanj,yes,suliapada,yes,dhatika,yes,34,34 morada,mayurbhanj (st)
1547,2885,mayurbhanj,yes,suliapada,yes,fania,yes,34,34 morada,mayurbhanj (st)
1548,2886,mayurbhanj,yes,suliapada,yes,jhaliamara,yes,34,34 morada,mayurbhanj (st)
1549,2887,mayurbhanj,yes,suliapada,yes,kanimohuli,yes,34,34 morada,mayurbhanj (st)
1550,2888,mayurbhanj,yes,suliapada,yes,kantisahi,yes,34,34 morada,mayurbhanj (st)
1551,2889,mayurbhanj,yes,suliapada,yes,kostha,yes,34,34 morada,mayurbhanj (st)
1552,2890,mayurbhanj,yes,suliapada,yes,kujidihi,yes,34,34 morada,mayurbhanj (st)
1553,2891,mayurbhanj,yes,suliapada,yes,mohabilla,yes,34,34 morada,mayurbhanj (st)
1554,2892,mayurbhanj,yes,suliapada,yes,nuagaon,yes,34,34 morada,mayurbhanj (st)
1555,2893,mayurbhanj,yes,suliapada,yes,paktia,yes,34,34 morada,mayurbhanj (st)
1556,2894,mayurbhanj,yes,suliapada,yes,ufalgadia,yes,34,34 morada,mayurbhanj (st)
1557,2822,mayurbhanj,yes,rasagobindapur,yes,amarda,yes,34,34 morada,mayurbhanj (st)
1558,2823,mayurbhanj,yes,rasagobindapur,yes,badampur,yes,34,34 morada,mayurbhanj (st)
1559,2824,mayurbhanj,yes,rasagobindapur,yes,bhaduasole,yes,34,34 morada,mayurbhanj (st)
1560,2825,mayurbhanj,yes,rasagobindapur,yes,chhatna,yes,34,34 morada,mayurbhanj (st)
1561,2826,mayurbhanj,yes,rasagobindapur,yes,debasole,yes,34,34 morada,mayurbhanj (st)
1562,2827,mayurbhanj,yes,rasagobindapur,yes,gadighaty,yes,34,34 morada,mayurbhanj (st)
1563,2828,mayurbhanj,yes,rasagobindapur,yes,jhatiada,yes,34,34 morada,mayurbhanj (st)
1564,2829,mayurbhanj,yes,rasagobindapur,yes,kamardiha,yes,34,34 morada,mayurbhanj (st)
1565,2830,mayurbhanj,yes,rasagobindapur,yes,khuntapal,yes,34,34 morada,mayurbhanj (st)
1566,2831,mayurbhanj,yes,rasagobindapur,yes,nakichua,yes,34,34 morada,mayurbhanj (st)
1567,2832,mayurbhanj,yes,rasagobindapur,yes,nalagaza,yes,34,34 morada,mayurbhanj (st)
1568,2833,mayurbhanj,yes,rasagobindapur,yes,raghabpur,yes,34,34 morada,mayurbhanj (st)
1569,2834,mayurbhanj,yes,rasagobindapur,yes,rasgovindpur,yes,34,34 morada,mayurbhanj (st)
1570,2835,mayurbhanj,yes,rasagobindapur,yes,sanamanida,yes,34,34 morada,mayurbhanj (st)
1571,2836,mayurbhanj,yes,rasagobindapur,yes,sarumula,yes,34,34 morada,mayurbhanj (st)
1572,2837,mayurbhanj,yes,rasagobindapur,yes,totapada,yes,34,34 morada,mayurbhanj (st)
1573,2781,mayurbhanj,yes,morada,yes,barkand,yes,34,34 morada,mayurbhanj (st)
1574,2782,mayurbhanj,yes,morada,yes,bhaliadiha,yes,34,34 morada,mayurbhanj (st)
1575,2783,mayurbhanj,yes,morada,yes,chadheigan,yes,34,34 morada,mayurbhanj (st)
1576,2784,mayurbhanj,yes,morada,yes,chikitamatia,yes,34,34 morada,mayurbhanj (st)
1577,2785,mayurbhanj,yes,morada,yes,chitrada,yes,34,34 morada,mayurbhanj (st)
1578,2786,mayurbhanj,yes,morada,yes,dantiamuhan,yes,34,34 morada,mayurbhanj (st)
1579,2787,mayurbhanj,yes,morada,yes,dhadasahi,yes,34,34 morada,mayurbhanj (st)
1580,2788,mayurbhanj,yes,morada,yes,durgapur,yes,34,34 morada,mayurbhanj (st)
1581,2789,mayurbhanj,yes,morada,yes,gadigan,yes,34,34 morada,mayurbhanj (st)
1582,2790,mayurbhanj,yes,morada,yes,gholamuhan,yes,34,34 morada,mayurbhanj (st)
1583,2791,mayurbhanj,yes,morada,yes,godia,yes,34,34 morada,mayurbhanj (st)
1584,2792,mayurbhanj,yes,morada,yes,haldipal,yes,34,34 morada,mayurbhanj (st)
1585,2793,mayurbhanj,yes,morada,yes,jualibhanga,yes,34,34 morada,mayurbhanj (st)
1586,2794,mayurbhanj,yes,morada,yes,kohi,yes,34,34 morada,mayurbhanj (st)
1587,2795,mayurbhanj,yes,morada,yes,morada,yes,34,34 morada,mayurbhanj (st)
1588,2796,mayurbhanj,yes,morada,yes,nuagaon,yes,34,34 morada,mayurbhanj (st)
1589,2797,mayurbhanj,yes,morada,yes,nuhajhalia,yes,34,34 morada,mayurbhanj (st)
1590,2798,mayurbhanj,yes,morada,yes,palasmunduli,yes,34,34 morada,mayurbhanj (st)
1591,2799,mayurbhanj,yes,morada,yes,sanmundhabani,yes,34,34 morada,mayurbhanj (st)
1592,2800,mayurbhanj,yes,morada,yes,sureidihi,yes,34,34 morada,mayurbhanj (st)
1593,4366,balasore,yes,jaleswar,yes,aruha,yes,35,35 jaleswar,balasore
1594,4367,balasore,yes,jaleswar,yes,baiganbadia,yes,35,35 jaleswar,balasore
1595,4368,balasore,yes,jaleswar,yes,baradiha,yes,35,35 jaleswar,balasore
1596,4369,balasore,yes,jaleswar,yes,bartana,yes,35,35 jaleswar,balasore
1597,4370,balasore,yes,jaleswar,yes,chamargan,yes,35,35 jaleswar,balasore
1598,4371,balasore,yes,jaleswar,yes,d.p.pur,yes,35,35 jaleswar,balasore
1599,4372,balasore,yes,jaleswar,yes,gadasahi baliapal,yes,35,35 jaleswar,balasore
1600,4373,balasore,yes,jaleswar,yes,gobarghata,yes,35,35 jaleswar,balasore
1601,4374,balasore,yes,jaleswar,yes,gopimohanpur,yes,35,35 jaleswar,balasore
1602,4375,balasore,yes,jaleswar,yes,jharpipal,yes,35,35 jaleswar,balasore
1603,4376,balasore,yes,jaleswar,yes,k.majhisahi,yes,35,35 jaleswar,balasore
1604,4377,balasore,yes,jaleswar,yes,kalama,yes,35,35 jaleswar,balasore
1605,4378,balasore,yes,jaleswar,yes,kalika,yes,35,35 jaleswar,balasore
1606,4379,balasore,yes,jaleswar,yes,khalina,yes,35,35 jaleswar,balasore
1607,4380,balasore,yes,jaleswar,yes,khuad,yes,35,35 jaleswar,balasore
1608,4381,balasore,yes,jaleswar,yes,khuluda,yes,35,35 jaleswar,balasore
1609,4382,balasore,yes,jaleswar,yes,kotsahi,yes,35,35 jaleswar,balasore
1610,4383,balasore,yes,jaleswar,yes,laxmananatha,yes,35,35 jaleswar,balasore
1611,4384,balasore,yes,jaleswar,yes,mahamadnagarpatna,yes,35,35 jaleswar,balasore
1612,4385,balasore,yes,jaleswar,yes,mankidia,yes,35,35 jaleswar,balasore
1613,4386,balasore,yes,jaleswar,yes,nachhimpur,yes,35,35 jaleswar,balasore
1614,4387,balasore,yes,jaleswar,yes,nampo,yes,35,35 jaleswar,balasore
1615,4388,balasore,yes,jaleswar,yes,netua,yes,35,35 jaleswar,balasore
1616,4389,balasore,yes,jaleswar,yes,olmara,yes,35,35 jaleswar,balasore
1617,4390,balasore,yes,jaleswar,yes,paikasida,yes,35,35 jaleswar,balasore
1618,4391,balasore,yes,jaleswar,yes,paschimbad,yes,35,35 jaleswar,balasore
1619,4392,balasore,yes,jaleswar,yes,r. r. pur,yes,35,35 jaleswar,balasore
1620,4393,balasore,yes,jaleswar,yes,raibania,yes,35,35 jaleswar,balasore
1621,4394,balasore,yes,jaleswar,yes,rajpur,yes,35,35 jaleswar,balasore
1622,4395,balasore,yes,jaleswar,yes,sampatia,yes,35,35 jaleswar,balasore
1623,4396,balasore,yes,jaleswar,yes,sardarbandha,yes,35,35 jaleswar,balasore
1624,4397,balasore,yes,jaleswar,yes,shyamnagar,yes,35,35 jaleswar,balasore
1625,4398,balasore,yes,jaleswar,yes,sikharpur,yes,35,35 jaleswar,balasore
1626,4399,balasore,yes,jaleswar,yes,srirampur,yes,35,35 jaleswar,balasore
1627,4400,balasore,yes,jaleswar,yes,sugo,yes,35,35 jaleswar,balasore
1628,4303,balasore,yes,basta,yes,natakata,yes,35,35 jaleswar,balasore
1629,4289,balasore,yes,basta,yes,chormara,yes,35,35 jaleswar,balasore
1630,4298,balasore,yes,basta,yes,kulida,yes,35,35 jaleswar,balasore
1631,4301,balasore,yes,basta,yes,nabara,yes,35,35 jaleswar,balasore
1632,4305,balasore,yes,basta,yes,paunskuli,yes,35,35 jaleswar,balasore
1633,4306,balasore,yes,basta,yes,purusottampur,yes,35,35 jaleswar,balasore
1634,4307,balasore,yes,basta,yes,putura,yes,35,35 jaleswar,balasore
1635,4286,balasore,yes,basta,yes,barunagadia,yes,35,35 jaleswar,balasore
1636,4308,balasore,yes,basta,yes,raghunathpur,yes,35,35 jaleswar,balasore
1637,4312,balasore,yes,basta,yes,santoshpur,yes,35,35 jaleswar,balasore
1638,4313,balasore,yes,basta,yes,singla,yes,35,35 jaleswar,balasore
1639,4314,balasore,yes,basta,yes,tadada,yes,35,35 jaleswar,balasore
1640,4315,balasore,yes,basta,yes,velora,yes,35,35 jaleswar,balasore
1641,4296,balasore,yes,basta,yes,karua,yes,35,35 jaleswar,balasore
1642,4294,balasore,yes,basta,yes,kadarayan,yes,35,35 jaleswar,balasore
1643,4316,balasore,yes,bhograi,yes,analia,yes,36,36 bhograi,balasore
1644,4317,balasore,yes,bhograi,yes,aruhabruti-1,yes,36,36 bhograi,balasore
1645,4318,balasore,yes,bhograi,yes,bajitpur,yes,36,36 bhograi,balasore
1646,4319,balasore,yes,bhograi,yes,balim,yes,36,36 bhograi,balasore
1647,4320,balasore,yes,bhograi,yes,barabatia,yes,36,36 bhograi,balasore
1648,4321,balasore,yes,bhograi,yes,baunsadiha,yes,36,36 bhograi,balasore
1649,4322,balasore,yes,bhograi,yes,bhograi,yes,36,36 bhograi,balasore
1650,4323,balasore,yes,bhograi,yes,dahunda,yes,36,36 bhograi,balasore
1651,4324,balasore,yes,bhograi,yes,daruha,yes,36,36 bhograi,balasore
1652,4325,balasore,yes,bhograi,yes,dehurda,yes,36,36 bhograi,balasore
1653,4326,balasore,yes,bhograi,yes,deula,yes,36,36 bhograi,balasore
1654,4327,balasore,yes,bhograi,yes,durpal,yes,36,36 bhograi,balasore
1655,4328,balasore,yes,bhograi,yes,gabagan,yes,36,36 bhograi,balasore
1656,4329,balasore,yes,bhograi,yes,gochhidateghari,yes,36,36 bhograi,balasore
1657,4330,balasore,yes,bhograi,yes,gopinathapur,yes,36,36 bhograi,balasore
1658,4331,balasore,yes,bhograi,yes,gunasartha,yes,36,36 bhograi,balasore
1659,4332,balasore,yes,bhograi,yes,guneibasan,yes,36,36 bhograi,balasore
1660,4333,balasore,yes,bhograi,yes,hooguli,yes,36,36 bhograi,balasore
1661,4334,balasore,yes,bhograi,yes,jagannathpur,yes,36,36 bhograi,balasore
1662,4335,balasore,yes,bhograi,yes,jaleswarpur,yes,36,36 bhograi,balasore
1663,4336,balasore,yes,bhograi,yes,jalsoharia,yes,36,36 bhograi,balasore
1664,4337,balasore,yes,bhograi,yes,jayrampur,yes,36,36 bhograi,balasore
1665,4338,balasore,yes,bhograi,yes,k.kamarda,yes,36,36 bhograi,balasore
1666,4339,balasore,yes,bhograi,yes,kachuadi,yes,36,36 bhograi,balasore
1667,4340,balasore,yes,bhograi,yes,kakhada,yes,36,36 bhograi,balasore
1668,4341,balasore,yes,bhograi,yes,khanthibhanuri,yes,36,36 bhograi,balasore
1669,4342,balasore,yes,bhograi,yes,kharidpipal,yes,36,36 bhograi,balasore
1670,4343,balasore,yes,bhograi,yes,kulida,yes,36,36 bhograi,balasore
1671,4344,balasore,yes,bhograi,yes,kumbharmuli,yes,36,36 bhograi,balasore
1672,4345,balasore,yes,bhograi,yes,kumbhirgadi,yes,36,36 bhograi,balasore
1673,4346,balasore,yes,bhograi,yes,kusuda,yes,36,36 bhograi,balasore
1674,4347,balasore,yes,bhograi,yes,mahagab,yes,36,36 bhograi,balasore
1675,4348,balasore,yes,bhograi,yes,maheshpur,yes,36,36 bhograi,balasore
1676,4349,balasore,yes,bhograi,yes,mandarsahi,yes,36,36 bhograi,balasore
1677,4350,balasore,yes,bhograi,yes,n. m. padia,yes,36,36 bhograi,balasore
1678,4351,balasore,yes,bhograi,yes,nachinda,yes,36,36 bhograi,balasore
1679,4352,balasore,yes,bhograi,yes,nahara,yes,36,36 bhograi,balasore
1680,4353,balasore,yes,bhograi,yes,nimatpur,yes,36,36 bhograi,balasore
1681,4354,balasore,yes,bhograi,yes,panisanda,yes,36,36 bhograi,balasore
1682,4355,balasore,yes,bhograi,yes,pasarbindha,yes,36,36 bhograi,balasore
1683,4356,balasore,yes,bhograi,yes,putina,yes,36,36 bhograi,balasore
1684,4357,balasore,yes,bhograi,yes,rasolpur,yes,36,36 bhograi,balasore
1685,4358,balasore,yes,bhograi,yes,sahabajipur,yes,36,36 bhograi,balasore
1686,4359,balasore,yes,bhograi,yes,sankhari,yes,36,36 bhograi,balasore
1687,4360,balasore,yes,bhograi,yes,sianroi,yes,36,36 bhograi,balasore
1688,4361,balasore,yes,bhograi,yes,soharia,yes,36,36 bhograi,balasore
1689,4362,balasore,yes,bhograi,yes,sradhapur,yes,36,36 bhograi,balasore
1690,4363,balasore,yes,bhograi,yes,sultanpur,yes,36,36 bhograi,balasore
1691,4364,balasore,yes,bhograi,yes,sunadharbasan,yes,36,36 bhograi,balasore
1692,4365,balasore,yes,bhograi,yes,t.hazira,yes,36,36 bhograi,balasore
1693,4257,balasore,yes,baliapal,yes,aladiha,yes,37,37 basta,balasore
1694,4258,balasore,yes,baliapal,yes,asti,yes,37,37 basta,balasore
1695,4259,balasore,yes,baliapal,yes,balarampur,yes,37,37 basta,balasore
1696,4260,balasore,yes,baliapal,yes,baliapal,yes,37,37 basta,balasore
1697,4261,balasore,yes,baliapal,yes,balikuti,yes,37,37 basta,balasore
1698,4262,balasore,yes,baliapal,yes,baniadiha,yes,37,37 basta,balasore
1699,4263,balasore,yes,baliapal,yes,betagadia,yes,37,37 basta,balasore
1700,4264,balasore,yes,baliapal,yes,bishnupur,yes,37,37 basta,balasore
1701,4265,balasore,yes,baliapal,yes,bodas,yes,37,37 basta,balasore
1702,4266,balasore,yes,baliapal,yes,bolang,yes,37,37 basta,balasore
1703,4267,balasore,yes,baliapal,yes,chaumukh,yes,37,37 basta,balasore
1704,4268,balasore,yes,baliapal,yes,dagara,yes,37,37 basta,balasore
1705,4269,balasore,yes,baliapal,yes,debhog,yes,37,37 basta,balasore
1706,4270,balasore,yes,baliapal,yes,deula,yes,37,37 basta,balasore
1707,4271,balasore,yes,baliapal,yes,ghantua,yes,37,37 basta,balasore
1708,4272,balasore,yes,baliapal,yes,jagatipur,yes,37,37 basta,balasore
1709,4273,balasore,yes,baliapal,yes,jamakunda,yes,37,37 basta,balasore
1710,4274,balasore,yes,baliapal,yes,jambhirai,yes,37,37 basta,balasore
1711,4275,balasore,yes,baliapal,yes,kumbhari,yes,37,37 basta,balasore
1712,4276,balasore,yes,baliapal,yes,kunduli,yes,37,37 basta,balasore
1713,4277,balasore,yes,baliapal,yes,madhupura,yes,37,37 basta,balasore
1714,4278,balasore,yes,baliapal,yes,nikhira,yes,37,37 basta,balasore
1715,4279,balasore,yes,baliapal,yes,nuagaon,yes,37,37 basta,balasore
1716,4280,balasore,yes,baliapal,yes,panchupalli,yes,37,37 basta,balasore
1717,4281,balasore,yes,baliapal,yes,pratappur,yes,37,37 basta,balasore
1718,4282,balasore,yes,baliapal,yes,ratei,yes,37,37 basta,balasore
1719,4283,balasore,yes,baliapal,yes,saudi,yes,37,37 basta,balasore
1720,4284,balasore,yes,baliapal,yes,srirampur,yes,37,37 basta,balasore
1721,4288,balasore,yes,basta,yes,brahmanda,yes,37,37 basta,balasore
1722,4285,balasore,yes,basta,yes,baharda,yes,37,37 basta,balasore
1723,4290,balasore,yes,basta,yes,darada,yes,37,37 basta,balasore
1724,4292,balasore,yes,basta,yes,gadapada,yes,37,37 basta,balasore
1725,4293,balasore,yes,basta,yes,irda,yes,37,37 basta,balasore
1726,4299,balasore,yes,basta,yes,mathani,yes,37,37 basta,balasore
1727,4304,balasore,yes,basta,yes,patharjhara,yes,37,37 basta,balasore
1728,4300,balasore,yes,basta,yes,mukulisi,yes,37,37 basta,balasore
1729,4302,balasore,yes,basta,yes,naikudi,yes,37,37 basta,balasore
1730,4309,balasore,yes,basta,yes,routpada,yes,37,37 basta,balasore
1731,4310,balasore,yes,basta,yes,sadanandapur,yes,37,37 basta,balasore
1732,4311,balasore,yes,basta,yes,sahada,yes,37,37 basta,balasore
1733,4291,balasore,yes,basta,yes,dudhahansa,yes,37,37 basta,balasore
1734,4287,balasore,yes,basta,yes,basuchakurai,yes,37,37 basta,balasore
1735,4295,balasore,yes,basta,yes,kainagari,yes,37,37 basta,balasore
1736,4297,balasore,yes,basta,yes,kudia,yes,37,37 basta,balasore
1737,4236,balasore,yes,balasore,yes,kasipada,yes,38,38 balasore,balasore
1738,4222,balasore,yes,balasore,yes,bahabalpur,yes,38,38 balasore,balasore
1739,4225,balasore,yes,balasore,yes,buanl,yes,38,38 balasore,balasore
1740,4227,balasore,yes,balasore,yes,chhanua,yes,38,38 balasore,balasore
1741,4232,balasore,yes,balasore,yes,haldipada,yes,38,38 balasore,balasore
1742,4235,balasore,yes,balasore,yes,kasafal,yes,38,38 balasore,balasore
1743,4239,balasore,yes,balasore,yes,nagram,yes,38,38 balasore,balasore
1744,4240,balasore,yes,balasore,yes,odangi,yes,38,38 balasore,balasore
1745,4241,balasore,yes,balasore,yes,olanda sargan,yes,38,38 balasore,balasore
1746,4249,balasore,yes,balasore,yes,rasulpur,yes,38,38 balasore,balasore
1747,4246,balasore,yes,balasore,yes,raisuan,yes,38,38 balasore,balasore
1748,4252,balasore,yes,balasore,yes,sartha,yes,38,38 balasore,balasore
1749,4254,balasore,yes,balasore,yes,sindhia,yes,38,38 balasore,balasore
1750,4256,balasore,yes,balasore,yes,srirampur,yes,38,38 balasore,balasore
1751,4220,balasore,yes,balasore,yes,alumeda,yes,38,38 balasore,balasore
1752,4221,balasore,yes,balasore,yes,anko,yes,38,38 balasore,balasore
1753,4223,balasore,yes,balasore,yes,baincha,yes,38,38 balasore,balasore
1754,4228,balasore,yes,balasore,yes,dubulagadi,yes,38,38 balasore,balasore
1755,4250,balasore,yes,balasore,yes,rupsa samil hasanpur,yes,38,38 balasore,balasore
1756,4230,balasore,yes,balasore,yes,gopinathpur,yes,38,38 balasore,balasore
1757,4238,balasore,yes,balasore,yes,kuradiha,yes,38,38 balasore,balasore
1758,4244,balasore,yes,balasore,yes,parikhi,yes,38,38 balasore,balasore
1759,4245,balasore,yes,balasore,yes,patrapada,yes,38,38 balasore,balasore
1760,4255,balasore,yes,balasore,yes,srikona,yes,38,38 balasore,balasore
1761,4474,balasore,yes,remuna,yes,badapal,yes,39,39 remuna (sc),balasore
1762,4475,balasore,yes,remuna,yes,balia,yes,39,39 remuna (sc),balasore
1763,4476,balasore,yes,remuna,yes,barunsing,yes,39,39 remuna (sc),balasore
1764,4477,balasore,yes,remuna,yes,bhimpura,yes,39,39 remuna (sc),balasore
1765,4478,balasore,yes,remuna,yes,biruan,yes,39,39 remuna (sc),balasore
1766,4479,balasore,yes,remuna,yes,chasakhanda,yes,39,39 remuna (sc),balasore
1767,4480,balasore,yes,remuna,yes,dahapada,yes,39,39 remuna (sc),balasore
1768,4481,balasore,yes,remuna,yes,durgadevi,yes,39,39 remuna (sc),balasore
1769,4482,balasore,yes,remuna,yes,gandarda,yes,39,39 remuna (sc),balasore
1770,4483,balasore,yes,remuna,yes,ganeswarpur,yes,39,39 remuna (sc),balasore
1771,4484,balasore,yes,remuna,yes,ganipur,yes,39,39 remuna (sc),balasore
1772,4485,balasore,yes,remuna,yes,gududa,yes,39,39 remuna (sc),balasore
1773,4486,balasore,yes,remuna,yes,haripur,yes,39,39 remuna (sc),balasore
1774,4487,balasore,yes,remuna,yes,inchudi,yes,39,39 remuna (sc),balasore
1775,4488,balasore,yes,remuna,yes,kalyanpur,yes,39,39 remuna (sc),balasore
1776,4489,balasore,yes,remuna,yes,karanjia,yes,39,39 remuna (sc),balasore
1777,4490,balasore,yes,remuna,yes,kharidmukhura,yes,39,39 remuna (sc),balasore
1778,4491,balasore,yes,remuna,yes,kuligan,yes,39,39 remuna (sc),balasore
1779,4492,balasore,yes,remuna,yes,kuruda,yes,39,39 remuna (sc),balasore
1780,4493,balasore,yes,remuna,yes,maharajpur,yes,39,39 remuna (sc),balasore
1781,4494,balasore,yes,remuna,yes,mandarpur,yes,39,39 remuna (sc),balasore
1782,4495,balasore,yes,remuna,yes,mangalpur,yes,39,39 remuna (sc),balasore
1783,4496,balasore,yes,remuna,yes,naraharipur,yes,39,39 remuna (sc),balasore
1784,4497,balasore,yes,remuna,yes,nijampur,yes,39,39 remuna (sc),balasore
1785,4498,balasore,yes,remuna,yes,nuagan,yes,39,39 remuna (sc),balasore
1786,4499,balasore,yes,remuna,yes,nuapadhi,yes,39,39 remuna (sc),balasore
1787,4500,balasore,yes,remuna,yes,patripal,yes,39,39 remuna (sc),balasore
1788,4501,balasore,yes,remuna,yes,remuna,yes,39,39 remuna (sc),balasore
1789,4502,balasore,yes,remuna,yes,sarswatipur,yes,39,39 remuna (sc),balasore
1790,4503,balasore,yes,remuna,yes,sergarh,yes,39,39 remuna (sc),balasore
1791,4504,balasore,yes,remuna,yes,srijang,yes,39,39 remuna (sc),balasore
1792,4505,balasore,yes,remuna,yes,srikrushnapur,yes,39,39 remuna (sc),balasore
1793,4506,balasore,yes,remuna,yes,sutei,yes,39,39 remuna (sc),balasore
1794,4507,balasore,yes,remuna,yes,talapada,yes,39,39 remuna (sc),balasore
1795,4508,balasore,yes,remuna,yes,tentulida,yes,39,39 remuna (sc),balasore
1796,4509,balasore,yes,remuna,yes,tundura,yes,39,39 remuna (sc),balasore
1797,4247,balasore,yes,balasore,yes,ransahi,yes,39,39 remuna (sc),balasore
1798,4229,balasore,yes,balasore,yes,genguti,yes,39,39 remuna (sc),balasore
1799,4231,balasore,yes,balasore,yes,gudu,yes,39,39 remuna (sc),balasore
1800,4233,balasore,yes,balasore,yes,hidigan,yes,39,39 remuna (sc),balasore
1801,4234,balasore,yes,balasore,yes,jayadeba kasaba,yes,39,39 remuna (sc),balasore
1802,4224,balasore,yes,balasore,yes,bardhanpur,yes,39,39 remuna (sc),balasore
1803,4226,balasore,yes,balasore,yes,chandipur,yes,39,39 remuna (sc),balasore
1804,4237,balasore,yes,balasore,yes,khannagar,yes,39,39 remuna (sc),balasore
1805,4243,balasore,yes,balasore,yes,panchupada,yes,39,39 remuna (sc),balasore
1806,4242,balasore,yes,balasore,yes,padmapur,yes,39,39 remuna (sc),balasore
1807,4248,balasore,yes,balasore,yes,rasalpur,yes,39,39 remuna (sc),balasore
1808,4251,balasore,yes,balasore,yes,sargan,yes,39,39 remuna (sc),balasore
1809,4253,balasore,yes,balasore,yes,sasang,yes,39,39 remuna (sc),balasore
1810,4438,balasore,yes,nilgiri,yes,ajodhya,yes,40,40 nilgiri,balasore
1811,4439,balasore,yes,nilgiri,yes,arabandha,yes,40,40 nilgiri,balasore
1812,4440,balasore,yes,nilgiri,yes,begunia,yes,40,40 nilgiri,balasore
1813,4441,balasore,yes,nilgiri,yes,berhampur,yes,40,40 nilgiri,balasore
1814,4442,balasore,yes,nilgiri,yes,bhaunriabad,yes,40,40 nilgiri,balasore
1815,4443,balasore,yes,nilgiri,yes,chhatrapur,yes,40,40 nilgiri,balasore
1816,4444,balasore,yes,nilgiri,yes,dharampur,yes,40,40 nilgiri,balasore
1817,4445,balasore,yes,nilgiri,yes,dhobsila,yes,40,40 nilgiri,balasore
1818,4446,balasore,yes,nilgiri,yes,garadihi,yes,40,40 nilgiri,balasore
1819,4447,balasore,yes,nilgiri,yes,jadida,yes,40,40 nilgiri,balasore
1820,4448,balasore,yes,nilgiri,yes,jamudiha,yes,40,40 nilgiri,balasore
1821,4449,balasore,yes,nilgiri,yes,k.c.pur,yes,40,40 nilgiri,balasore
1822,4450,balasore,yes,nilgiri,yes,k.p.lakharaj,yes,40,40 nilgiri,balasore
1823,4451,balasore,yes,nilgiri,yes,kansa,yes,40,40 nilgiri,balasore
1824,4452,balasore,yes,nilgiri,yes,machhua,yes,40,40 nilgiri,balasore
1825,4453,balasore,yes,nilgiri,yes,mahisapata,yes,40,40 nilgiri,balasore
1826,4454,balasore,yes,nilgiri,yes,matiali,yes,40,40 nilgiri,balasore
1827,4455,balasore,yes,nilgiri,yes,naranpur,yes,40,40 nilgiri,balasore
1828,4456,balasore,yes,nilgiri,yes,narasinghpur,yes,40,40 nilgiri,balasore
1829,4457,balasore,yes,nilgiri,yes,pithahata,yes,40,40 nilgiri,balasore
1830,4458,balasore,yes,nilgiri,yes,r.k.pur,yes,40,40 nilgiri,balasore
1831,4459,balasore,yes,nilgiri,yes,sajanagarh,yes,40,40 nilgiri,balasore
1832,4460,balasore,yes,nilgiri,yes,siadimal,yes,40,40 nilgiri,balasore
1833,4461,balasore,yes,nilgiri,yes,telipal,yes,40,40 nilgiri,balasore
1834,4462,balasore,yes,nilgiri,yes,tentulia,yes,40,40 nilgiri,balasore
1835,4463,balasore,yes,oupada,yes,aghirapada,yes,40,40 nilgiri,balasore
1836,4464,balasore,yes,oupada,yes,badapokhari,yes,40,40 nilgiri,balasore
1837,4465,balasore,yes,oupada,yes,baunsabania,yes,40,40 nilgiri,balasore
1838,4466,balasore,yes,oupada,yes,dakhina narasingpur,yes,40,40 nilgiri,balasore
1839,4467,balasore,yes,oupada,yes,fatepur,yes,40,40 nilgiri,balasore
1840,4468,balasore,yes,oupada,yes,gadasahi,yes,40,40 nilgiri,balasore
1841,4469,balasore,yes,oupada,yes,iswarpur,yes,40,40 nilgiri,balasore
1842,4470,balasore,yes,oupada,yes,kandagaradi,yes,40,40 nilgiri,balasore
1843,4471,balasore,yes,oupada,yes,rairamchandrapur,yes,40,40 nilgiri,balasore
